"","feature","id","fc","pval","qval","logFC"
"4532","gene","MSTRG.2582",5.64206588809528,0.0102093644374719,0.0263044413286701,2.49622351382729
"4533","gene","MSTRG.7315",0.66714168871266,0.0102122015283632,0.0263044413286701,-0.58393489885275
"4534","gene","MSTRG.30723",0.828697330105204,0.0102131721592301,0.0263044413286701,-0.271082820776143
"4535","gene","MSTRG.8369",1.20401580790755,0.0102149889900256,0.0263044413286701,0.267854333825287
"4536","gene","MSTRG.18682",1.37456815903183,0.0102178069388834,0.0263058971411553,0.45897844578082
"4537","gene","MSTRG.27912",1.3043195989784,0.0102221083042291,0.0263111705481127,0.38329741816304
"4538","gene","MSTRG.22426",1.38223126865894,0.0102433260434901,0.026359973895081,0.466999021104897
"4539","gene","MSTRG.36983",0.567526272332096,0.0102908374951187,0.0264764045534251,-0.81724091466725
"4540","gene","MSTRG.9853",1.4662615868946,0.010313669396989,0.0265293020304047,0.552142508962623
"4541","gene","MSTRG.31817",1.34223026289183,0.0103172766323838,0.0265327365146395,0.424632190640724
"4542","gene","MSTRG.25309",1.24646978899591,0.0103274733128622,0.0265531117013661,0.317847916287923
"4543","gene","MSTRG.15443",1.20112937263183,0.0103369777815718,0.0265716985545225,0.264391550878933
"4544","gene","MSTRG.32040",1.30181587388022,0.0103414541836739,0.0265773551841867,0.38052541115743
"4545","gene","MSTRG.30176",1.28750229029029,0.0103668406277734,0.0266367359408443,0.364574998655083
"4546","gene","MSTRG.11479",0.781798304056108,0.0103830499248158,0.0266725158429385,-0.355131639874506
